JINA_ID,Priority,Ref,Name,Simbad_Identifier,NLTE,Sci_key,C_key,Loc,Type,RA,DEC,Vel,Vel_bibcode,U_mag,B_mag,V_mag,R_mag,I_mag,J_mag,H_mag,K_mag,Teff,logg,Fe/H,Vmic,Li,Be,C,N,O,F,Na,Mg,Al,Si,P,S,K,Ca,Sc,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,Ga,Ge,As,Se,Rb,Sr,Y,Zr,Nb,Mo,Ru,Rh,Pd,Ag,Cd,Sn,Te,Ba,La,Ce,Pr,Nd,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,Hf,W,Os,Ir,Pt,Au,Hg,Pb,Bi,Th,U,CaII,TiII,VII,CrII,MnII,FeII,Added_by
495.0,1.0,BAR05,HE1300-0642,2MASS_J13032340-0658232,*,*,*,HA,RG,13 3 23.402,-6 58 23.23,-15.0,2013MNRAS.434.1681C,,15.755,15.131,14.682,14.243,13.683,13.242,13.214,5173.0,2.68,-3.03,1.57,,,5.71,,,,,4.82,2.31,,,,,3.65,0.32,2.3,,2.25,1.63,4.48,2.12,3.25,,,,,,,,-0.27,-0.8,,,,,,,,,,,-1.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Abdu
496.0,2.0,REN12,HE1300-0642,2MASS_J13032340-0658232,*,*,*,HA,RG,13 3 23.402,-6 58 23.23,-15.0,2013MNRAS.434.1681C,,15.755,15.131,14.682,14.243,13.683,13.242,13.214,5173.0,2.68,-3.03,1.57,,,5.86,,,,,,,,,,,,,,,,,4.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<-1.25,,,,,,,,Abdu
497.0,2.0,ALL12,BS16929-005,2MASS_J13032947+3351091,*,*,*,HA,RG,13 3 29.475,33 51 9.14,-49.0,2013MNRAS.434.1681C,14.109,14.228,13.61,13.208,12.766,12.172,11.751,11.669,5250.0,3.1,-3.15,0.9,,,7,,,,3.83,5.28,,,,,,,,2.72,,3.17,,4.35,,,,,,,,,,0.47,0.24,1.1,,,,,,,,,,-0.62,-0.53,,,0,,-1.49,,,,,,,,,,,,,,,,,,,,,,,,,4.48,Abdu
498.0,2.0,HON04,BS16929-005,2MASS_J13032947+3351091,*,*,NO,HA,RG,13 3 29.475,33 51 9.14,-49.0,2013MNRAS.434.1681C,14.109,14.228,13.61,13.208,12.766,12.172,11.751,11.669,5270.0,2.7,-3.09,1.3,,,6.39,,,,,4.87,2.53,4.84,,,,3.73,-0.45,2.35,,,1.56,4.52,2.19,3.07,,,,,,,,0.11,-0.7,,,,,,,,,,,-1.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Abdu
499.0,1.0,LAI08,BS16929-005,2MASS_J13032947+3351091,*,*,NO,HA,RG,13 3 29.475,33 51 9.14,-49.0,2013MNRAS.434.1681C,14.109,14.228,13.61,13.208,12.766,12.172,11.751,11.669,5245.0,2.7,-3.35,1.6,,,6.15,4.9,,,2.98,4.69,2.47,,,,,3.35,-0.25,2.13,0.62,1.83,1.25,4.17,1.96,2.99,,,,,,,,-0.05,-0.93,-0.26,,,,,,,,,,-1.54,,,,,,<-2.85,,,,,,,,,,,,,,,,,,,,,,,,,,Abdu
500.0,1.0,BAR05,HE1300-0641,2MASS_J13033414-0657207,*,*,NO,HA,RG,13 3 34.142,-6 57 20.8,67.9,2005A&A...439..129B,,15.2,14.804,14.5,13.929,13.382,12.953,12.931,5308.0,2.96,-3.14,1.59,,,6.54,,,,,4.48,2.12,,,,,3.23,-0.01,1.87,,2.36,1.8,4.36,1.9,3.41,,,,,,,,-0.77,,,,,,,,,,,,-1.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Abdu
501.0,1.0,AOK05,BS16033-008,2MASS_J13055616+2510161,*,*,*,HA,RG,13 5 56.165,25 10 16.11,,,,14.42,13.79,13.367,12.943,12.317,11.866,11.803,5300.0,2.7,-2.8,1.6,,,6.2,,,,,5.06,2.69,,,,,3.68,0.41,2.28,,2.27,1.79,4.66,2.53,3.72,,<2.21,,,,,,-0.28,<-1.59,<-0.4,,,,,,,,,,-1.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Abdu
502.0,1.0,BAR05,HE1305-0331,2MASS_J13075893-0347403,*,*,NO,HA,MS,13 7 58.933,-3 47 40.34,-38.4,2005A&A...439..129B,,15.9,16.377,16.1,15.781,15.49,15.188,15.254,6081.0,4.22,-3.26,1.58,,,6.26,,,,,,2.49,,,,,3.5,0.32,2.29,,2.24,,4.24,,2.99,,,,,,,,-0.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Abdu
503.0,2.0,REN12,HE1305-0331,2MASS_J13075893-0347403,*,*,NO,HA,MS,13 7 58.933,-3 47 40.34,-38.4,2005A&A...439..129B,,15.9,16.377,16.1,15.781,15.49,15.188,15.254,6081.0,4.22,-3.26,1.58,,,6.42,,,,,,,,,,,,,,,,,4.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<-0.28,,,,,,,,Abdu
504.0,1.0,SCH07,HE1305+0132,2MASS_J13081774+0116495,*,*,NO,HA,RG,13 8 17.75,1 16 49.6,,,,14.15,12.57,11.91,11.443,10.621,9.994,9.814,4262.0,0.8,-2.5,2.0,,,8.57,7.07,7.04,4.96,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Abdu
505.0,1.0,HAN15,HE1310-0536,2MASS_J13133118-0552124,*,*,*,HA,RG,13 13 31.181,-5 52 12.48,,,,15.055,14.347,13.829,,12.534,12.054,11.896,5000.0,1.9,-4.2,2.2,<0.8,,6.64,6.88,<7.34,,2.28,3.87,1.91,<3.61,,,,2.19,-1.07,1.15,<0.68,1,0.49,3.35,1.12,1.95,,<1.71,,,,,,-2.36,,,,,,,,,,,,-2.47,,,,,,<-2.43,,,,,,,,,,,,,,,,,,,,,,,,,,Abdu
506.0,2.0,LI15c,LAMOSTJ1313-0552,2MASS_J13133118-0552124,*,*,*,HA,RG,13 13 31.181,-5 52 12.48,,,,15.055,14.347,13.829,,12.534,12.054,11.896,4750.0,1.6,-4.12,1.5,<0.68,,6.15,,,,2.07,3.83,,3.85,,,,2.37,-1.13,1.2,,1.05,,3.39,0.91,1.91,,<1.71,,,,,,-2.05,,,,,,,,,,,,-2.5,,,,,,<-3,,,,,,,,,,,,,,,,,,,,,,,,,3.38,Abdu
507.0,2.0,HAN14,HE1310-0536,2MASS_J13133118-0552124,*,*,NO,HA,RG,13 13 31.181,-5 52 12.48,,,,15.055,14.347,13.829,,12.534,12.054,11.896,5000.0,1.9,-4.2,2.2,<0.8,,6.76,7.02,,,2.37,3.85,1.93,<3.65,,,,2.21,-1.21,1.22,,1.03,-0.16,3.35,0.87,1.98,,,,,,,,-2.36,,,,,,,,,,,,-2.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Abdu
508.0,1.0,BAR05,HE1311-1412,2MASS_J13134199-1428246,*,*,*,HA,RG,13 13 41.993,-14 28 24.62,207.0,2013MNRAS.434.1681C,,14.4,13.984,13.1,12.9,12.171,11.651,11.537,4796.0,1.5,-2.91,1.92,,,5.35,,,,,4.96,2.97,,,,,3.62,0.22,2.26,,2.42,1.91,4.62,2.1,3.26,,,,,,,,0.03,-0.96,-0.01,,,,,,,,,,-0.81,-1.48,,,-1.13,,-1.84,,,,,,,,,,,,,,,,,,,,,,,,,,Abdu
509.0,1.0,HOL11,HE1311-0131,2MASS_J13134202-0147153,*,*,*,HA,RG,13 13 42.024,-1 47 15.35,124.0,2013MNRAS.434.1681C,,13.446,12.724,12.226,11.767,11.268,10.771,10.681,4825.0,1.5,-3.15,1.95,<0.42,,5.61,,,,,4.94,2.36,4.8,,,,3.58,0.02,2.06,,2.22,1.78,4.35,2.22,2.98,,1.96,,,,,,-0.68,-1.01,-0.65,,,,,,,,,,-1.59,<-1.38,,,,,<-1.92,,,,,,,,,,,,,,,,,,,,,2.12,,,,,Abdu
510.0,2.0,AOK02a,CS22877-001,2MASS_J13135537-1211415,*,*,NO,HA,RG,13 13 55.377,-12 11 41.59,169.0,1992AJ....103.1987B,,12.78,12.38,11.695,11.218,10.555,10.109,9.991,5100.0,2.2,-2.72,2.0,<1.2,,6.8,5.2,,,3.37,5.15,3.03,,,,,4.06,0.41,2.52,,2.66,2.29,4.78,2.59,3.28,,,,,,,,0.13,-0.32,,,,,,,,,,,-1.08,,,-0.01,,,<-2.21,,,,,,,,,,,,,,,,,,,,,,,,,,Abdu
511.0,2.0,ROE14a,CS22877-001,2MASS_J13135537-1211415,*,*,NO,HA,RG,13 13 55.377,-12 11 41.59,169.0,1992AJ....103.1987B,,12.78,12.38,11.695,11.218,10.555,10.109,9.991,4790.0,1.45,-3.24,1.55,0.66,,6.22,4.44,6.6,,,4.67,2.41,,,,,3.41,-0.33,1.71,0.53,2.12,1.67,4.19,1.58,2.85,,1.48,,,,,<1.9,-0.6,-1.58,-0.78,<-0.24,<-0.68,,,,,,<0.77,,-1.63,-2.23,<-0.95,<-2.4,-1.94,<-1.78,-2.76,<-1.3,<-2.14,-1.99,,-2.1,<-2.36,-2.55,,<-1.27,,,<-0.75,,,,<0.4,,,,,1.78,0.53,2.45,1.63,4.26,Abdu
512.0,1.0,ROE14b,CS22877-001,2MASS_J13135537-1211415,*,*,NO,HA,RG,13 13 55.377,-12 11 41.59,169.0,1992AJ....103.1987B,,12.78,12.38,11.695,11.218,10.555,10.109,9.991,4790.0,1.45,-3.24,1.55,0.66,,6.22,4.44,6.6,,,4.67,2.41,,,,,3.41,-0.33,1.71,0.53,2.12,1.67,4.19,1.58,2.85,,1.48,,,,,<1.9,-0.6,-1.58,-0.78,<-0.24,<-0.68,,,,,,<0.77,,-1.63,-2.23,<-0.95,<-2.4,-1.94,<-1.78,-2.76,<-1.3,<-2.14,-1.99,,-2.1,<-2.36,-2.55,,<-1.27,,,<-0.75,,,,<0.4,,,,,1.78,0.53,2.45,1.63,4.26,Abdu
513.0,1.0,LAI07,BS16972-013,2MASS_J13163886+1332282,*,*,*,HA,SG,13 16 38.86,13 32 28.2,,,,,13.581,,,12.554,12.225,12.131,5715.0,3.56,-1.96,,,,6.56,,,,,,,,,,,,,,,,,5.54,,,,,,,,,,1.1,,,,,,,,,,,,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Abdu
514.0,1.0,AOK13,SDSSJ1316+17,2MASS_J13164077+1747338,*,*,*,HA,RG,13 16 40.78,17 47 33.9,41.14,2013AJ....145...13A,,16.09,15.28,14.7,,13.345,12.793,12.688,5000.0,2.1,-2.1,1.5,,,,,,,4.36,5.64,,,,,,4.45,,2.99,,,,5.4,,,,,,,,,,,,,,,,,,,,,,-0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.4,Abdu
515.0,1.0,BAR05,HE1314-3036,2MASS_J13172923-3051507,*,*,*,HA,RG,13 17 29.232,-30 51 50.76,34.6,2005A&A...439..129B,,13.9,13.207,12.4,12.144,11.483,10.964,10.844,4757.0,1.54,-2.99,1.88,,,5.27,,,,,4.92,2.61,,,,,3.6,0.23,2.24,0.99,2.34,1.77,4.52,2.09,3.03,,2.01,,,,,,-0.13,-1.02,,,,,,,,,,,-0.9,,,,,,-2.3,,,,,,,,,,,,,,,,,,,,,,,,,,Abdu
516.0,1.0,LAI07,CS30311-050,2MASS_J13190461+0606049,*,*,*,HA,SG,13 19 4.62,6 6 5,,,,13.12,12.57,,,11.231,10.892,10.833,5710.0,3.56,-1.51,,,,7.2,,,,,,,,,,,,,,,,,5.99,,,,,,,,,,1.3,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Abdu
517.0,1.0,ALL12,BS16033-081,2MASS_J13191246+2227575,*,*,*,HA,RG,13 19 12.47,22 27 57.53,,,,14.129,13.37,12.851,12.359,11.665,11.158,11.07,5020.0,1.84,-2.2,1.2,,,7.22,,,,4.83,5.58,,,,,,,1.49,3.41,,4.12,,5.3,,,,2.84,,,,,,0.97,-0.02,0.6,,,,,,,,,,-0.87,-0.83,-0.15,,-0.31,,-1.17,-0.38,,-0.36,,,,,,,,,,,,,,,,,,,,,,5.43,Abdu
518.0,1.0,AOK07a,HE1319-1935,2MASS_J13223870-1951116,*,*,NO,HA,RG,13 22 38.708,-19 51 11.63,,,,15.698,14.198,13.63,13.167,12.334,11.769,11.681,4600.0,1.1,-1.8,2.0,,,8.1,6.5,,,4.95,6.26,,,,,,5.07,,3.35,,4.65,,5.71,,,,,,,,,,,,,,,,,,,,,,2.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Abdu
519.0,2.0,ALL12,BS16543-097,2MASS_J13262814+2138429,*,*,*,HA,RG,13 26 28.143,21 38 42.98,,,,13.26,12.57,12.113,11.657,11.007,10.573,10.456,5220.0,2.54,-2.48,1.85,,,7.31,,,,,5.78,,,,,,,,3.12,,3.17,,5.02,,,,2.6,,,,,,1.47,0.36,1.1,,,,,,,,,,0.13,-0.59,-0.1,,0.2,,-0.99,-0.88,,,,,,,,,,,,,,,,,,,,,,,,5.14,Abdu
520.0,1.0,AOK05,BS16543-097,2MASS_J13262814+2138429,*,*,*,HA,RG,13 26 28.143,21 38 42.98,,,,13.26,12.57,12.113,11.657,11.007,10.573,10.456,5000.0,2.1,-2.7,1.6,,,6.2,,,,,5.45,3.32,5.34,,,,4.07,0.57,2.55,,2.93,2.33,4.98,2.5,3.64,,2.17,,,,,,0.47,-0.5,0.37,,,,,,,,,,-0.46,-1.34,-0.81,,-0.82,,-1.6,-0.85,,,,-1.06,,,,,,,,,,,,,,,,,,,,,Abdu
521.0,2.0,AOK05,BS16934-002,2MASS_J13294651+1615450,*,*,*,HA,RG,13 29 46.513,16 15 45.06,,,,13.733,12.819,12.239,11.67,10.888,10.333,10.233,4500.0,1.0,-2.8,2.0,,,5.3,,,,,6.04,3.73,5.01,,,,3.93,1.01,2.63,,2.72,2.01,4.71,2.41,3.37,,1.92,,,,,,-1.19,-1.93,<-0.21,,,,,,,,,,-2.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Abdu
522.0,1.0,AOK07c,BS16934-002,2MASS_J13294651+1615450,*,*,*,HA,RG,13 29 46.513,16 15 45.06,,,,13.733,12.819,12.239,11.67,10.888,10.333,10.233,4500.0,1.0,-2.8,2.1,,,5.35,5.65,7.03,,4.2,5.98,3.76,5.17,,,,3.89,0.87,2.74,,2.67,2.01,4.68,2.34,3.38,,1.94,,,,,,-1.22,,,,,,,,,,,,-2.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Abdu
523.0,1.0,BAR05,HE1330-0607,2MASS_J13325658-0622304,*,*,*,HA,RG,13 32 56.58,-6 22 30.49,-32.4,2005A&A...439..129B,,15.5,15.439,14.9,14.536,13.958,13.497,13.434,5094.0,2.3,-2.33,1.9,,,6.27,,,,,5.35,3.31,,,,,4.26,0.82,2.87,,3.35,2.84,5.17,2.78,3.74,,2.64,,,,,,0.19,-0.4,0.51,,,,,,,,,,-0.96,,,,,,-1.57,,,,,,,,,,,,,,,,,,,,,,,,,,Abdu
524.0,1.0,BAR05,HE1330-0354,2MASS_J13331067-0410057,*,*,NO,HA,MS,13 33 10.675,-4 10 5.76,35.3,2005A&A...439..129B,,15.248,15.0,14.73,14.38,14.027,13.825,13.796,6257.0,4.13,-2.29,1.49,,,7.15,,,,,5.61,3.25,,,,,4.47,1.24,3.27,,3.33,2.55,5.21,,3.88,,,,,,,,0.69,,,,,,,,,,,,-0.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Abdu
525.0,2.0,REN12,HE1330-0354,2MASS_J13331067-0410057,*,*,NO,HA,MS,13 33 10.675,-4 10 5.76,35.3,2005A&A...439..129B,,15.248,15.0,14.73,14.38,14.027,13.825,13.796,6257.0,4.13,-2.29,1.49,,,7.31,,,,,,,,,,,,,,,,,5.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.04,,,,,,,,Abdu
526.0,1.0,BAR05,HE1332-0309,2MASS_J13343788-0324529,*,*,*,HA,RG,13 34 37.882,-3 24 52.96,200.3,2005A&A...439..129B,,16.058,15.416,14.952,14.53,13.966,13.486,13.424,5125.0,2.4,-2.46,1.64,,,6.14,,,,,5.25,3.05,,,,,4.11,0.82,2.88,,3.17,2.49,5.04,2.6,3.78,,2.71,,,,,,0.81,-0.19,0.69,,,,,,,,,,,,,,-0.3,,-1.47,,,,,,,,,,,,,,,,,,,,,,,,,,Abdu
527.0,2.0,REN12,HE1332-0309,2MASS_J13343788-0324529,*,*,*,HA,RG,13 34 37.882,-3 24 52.96,200.3,2005A&A...439..129B,,16.058,15.416,14.952,14.53,13.966,13.486,13.424,5125.0,2.4,-2.46,1.64,,,6.3,,,,,,,,,,,,,,,,,5.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.47,,,,,,,,,,,,,,,,,,-0.97,,,,,,,,Abdu
528.0,1.0,BAR05,HE1333-0340,2MASS_J13355142-0355484,*,*,*,HA,MS,13 35 51.425,-3 55 48.5,-114.6,2005A&A...439..129B,,15.816,15.505,15.23,14.887,14.581,14.26,14.284,6053.0,4.18,-2.64,1.37,,,,,,,,5.18,3.01,,,,,4.02,0.76,2.64,,2.76,2.19,4.86,,3.62,,,,,,,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Abdu
529.0,1.0,BAR05,HE1335+0135,2MASS_J13375386+0120270,*,*,*,HA,RG,13 37 53.868,1 20 27.01,121.0,2005A&A...439..129B,,16.733,16.188,15.789,15.365,14.839,14.384,14.304,5246.0,2.94,-2.47,1.34,,,6.06,,,,,5.39,3.07,,,,,4.13,0.72,2.74,,3.21,2.63,5.03,2.56,3.95,,2.68,,,,,,0.54,-0.38,,,,,,,,,,,-1.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Abdu
530.0,1.0,BAR05,HE1337-0453,2MASS_J13395820-0508313,*,*,*,HA,SG,13 39 58.208,-5 8 31.38,79.3,2005A&A...439..129B,,16.432,16.173,15.907,15.558,15.394,14.999,14.768,5938.0,3.56,-2.34,1.62,,,6.17,,,,,5.62,3.06,,,,,4.46,0.98,3.07,,3.19,2.5,5.16,2.65,3.78,,,,,,,,0.78,,,,,,,,,,,,-0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Abdu
531.0,2.0,REN12,HE1337-0453,2MASS_J13395820-0508313,*,*,*,HA,SG,13 39 58.208,-5 8 31.38,79.3,2005A&A...439..129B,,16.432,16.173,15.907,15.558,15.394,14.999,14.768,5938.0,3.56,-2.34,1.62,,,6.33,,,,,,,,,,,,,,,,,5.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<-0.41,,,,,,,,Abdu
532.0,1.0,BAR05,HE1343-0640,2MASS_J13460903-0655464,*,*,NO,HA,SG,13 46 9.04,-6 55 46.42,62.1,2005A&A...439..129B,,16.184,15.815,15.502,15.16,14.818,14.525,14.497,5942.0,3.97,-1.9,1.48,,,7.26,,,,,6.05,3.72,,,,,4.87,1.34,3.44,,3.74,3.06,5.6,2.94,4.14,,,,,,,,1.75,0.85,1.68,,,,,,,,,,0.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Abdu
533.0,2.0,ALL12,BS16082-129,2MASS_J13471172+2857471,*,*,NO,HA,RG,13 47 11.722,28 57 47.13,,,,14.23,13.61,13.013,12.541,11.855,11.402,11.309,5080.0,1.98,-2.65,1.3,,,7.13,,,,,,,,,,,,,3.02,,3.67,,4.85,,,,2.6,,,,,,-0.03,-0.26,0.6,,,,,,,,,,-0.87,,-0.22,,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,4.91,Abdu
534.0,1.0,HON04,BS16082-129,2MASS_J13471172+2857471,*,*,*,HA,RG,13 47 11.722,28 57 47.13,,,,14.23,13.61,13.013,12.541,11.855,11.402,11.309,4900.0,1.8,-2.86,1.6,,,5.99,,,,,5,2.67,5.05,,,,3.81,0.3,2.4,1.16,2.81,2.22,4.65,2.38,3.2,,,,,,,,-0.67,-1.19,-0.26,,,,,,,,,,-1.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Abdu
535.0,1.0,BAR05,HE1345-0206,2MASS_J13481600-0221469,*,*,*,HA,RG,13 48 16,-2 21 46.9,124.7,2005A&A...439..129B,,16.0,,15.0,,14.121,13.547,13.523,5006.0,2.22,-2.82,1.65,,,5.91,,,,,4.87,2.53,,,,,3.59,0.19,2.16,,2.55,1.79,4.68,2.07,3.03,,,,,,,,-0.28,-1.08,,,,,,,,,,,-1.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Abdu
536.0,1.0,AOK05,BS16089-013,2MASS_J13492196+3544502,*,*,*,HA,RG,13 49 21.961,35 44 50.28,,,,14.03,13.33,12.842,12.333,11.668,11.208,11.115,4900.0,1.7,-2.7,1.9,,,5.38,,,,,5.38,2.95,4.94,,,,3.88,0.46,2.43,,2.56,1.66,4.68,2.34,3.42,,2.18,,,,,,0.26,-0.77,0.08,,,,,,,,,,-0.73,-1.47,,,-0.94,,-1.81,,,,,,,,,,,,,,,,,,,,,,,,,,Abdu
537.0,1.0,BAR05,HE1351-1049,2MASS_J13535712-1104245,*,*,NO,HA,RG,13 53 57.123,-11 4 24.51,285.4,2005A&A...439..129B,,15.9,15.658,15.2,14.786,14.259,13.797,13.681,5204.0,2.85,-3.46,1.48,,,6.49,,,,,4.43,2.25,,,,,3.23,0,1.87,,1.94,1.32,4.05,1.95,3.1,,,,,,,,-0.45,,,,,,,,,,,,-1.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Abdu
538.0,1.0,NOR10,Boo-1137,2MASS_J13583380+1421083,*,*,*,UF,RG,13 58 33.81,14 21 8.3,112.0,2008ApJ...689L.113N,,18.0,,16.9,,15.633,15.296,15.11,4710.0,1.2,-3.66,,,,4.98,5.22,<6.94,,2.45,4.34,2.1,4.62,,,,3.17,-0.77,1.76,,1.57,1.17,3.79,1.51,2.39,,<1.64,,,,,,-2.16,,,,,,,,,,,,-2.08,,,,,,<-2.65,,,,,,,,,,,,,,,,,,,,,,,,,,Abdu
539.0,1.0,FRE16,Boo-980,2MASS_J13591264+1342557,*,*,*,UF,RG,13 59 12.65,13 42 55.8,104.0,2008ApJ...689L.113N,,18.4,,17.3,,16.497,15.794,15.35,4720.0,1.4,-3.06,2.2,,,4.97,,,,3.51,4.83,2.62,4.88,,,,3.57,0.08,2.28,,2.13,1.93,4.44,2.45,3.23,,1.9,,,,,,-1.14,,,,,,,,,,,-2.11,,,,,,-2.44,,,,,,,,,,,,,,,,,,,,,,,,,,,Abdu
540.0,1.0,FEL09,Boo-007,2MASS_J13593551+1420237,*,*,*,UF,RG,13 59 35.52,14 20 23.7,104.0,2008ApJ...689L.113N,,17.3,,17.2,,16.07,15.386,15.787,4600.0,1.0,-2.28,2.1,,,,,,,,5.68,,,,,,4.24,,,,,,5.17,,,,,,,,,,,,,,,,,,,,,,-0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Abdu
541.0,1.0,ISH14,Boo-9,2MASS_J13594880+1419430,*,*,*,UF,RG,13 59 48.8,14 19 43.1,108.0,2008ApJ...689L.113N,,17.7,,16.6,,15.459,14.993,14.675,4750.0,1.4,-2.7,2.5,,,<5.5,,,,3.61,5.09,,,,,,3.88,0.39,2.56,,2.25,,4.86,,3.6,,<2.2,,,,,,,,,,,,,,,,,,-1.61,,,,,,,,,,,,,,,,,,,,,,,,,,,2.31,,,,4.59,Abdu
542.0,2.0,FEL09,Boo-911,2MASS_J14000107+1436515,*,*,*,UF,RG,14 0 1.08,14 36 51.6,97.0,2008ApJ...689L.113N,,17.6,,16.3,,15.549,14.981,14.964,4600.0,1.0,-2.21,2.1,,,,,,,,5.63,,,,,,4.48,,,,,,5.24,,,,,,,,,,,,,,,,,,,,,,-0.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Abdu
543.0,1.0,ISH14,Boo-911,2MASS_J14000107+1436515,*,*,*,UF,RG,14 0 1.08,14 36 51.6,97.0,2008ApJ...689L.113N,,17.6,,16.3,,15.549,14.981,14.964,4500.0,0.9,-2.2,1.7,,,5.5,,,,3.8,5.79,,,,,,4.17,,2.6,,2.83,,5.34,,3.9,,<2.2,,,,,,,,,,,,,,,,,,-0.64,,,,,,,,,,,,,,,,,,,,,,,,,,,2.79,,,,5.32,Abdu
544.0,1.0,GIL13,boo-119,2MASS_J14000985+1428228,*,*,*,UF,RG,14 0 9.851,14 28 22.87,92.6,2007MNRAS.380..281M,,18.3,,17.4,,16.03,15.69,15.4,4750.0,1.4,-3.44,2.9,,,,,,,3.55,5.3,,,,,,3.57,,2.19,,2.26,,4.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.19,,,,,Abdu
545.0,2.0,FEL09,Boo-117,2MASS_J14001049+1431454,*,*,*,UF,RG,14 0 10.492,14 31 45.48,98.2,2007MNRAS.380..281M,,18.0,,17.1,,15.84,15.27,15.07,4600.0,1.0,-2.24,2.1,,,,,,,,5.66,,,,,,4.34,,,,,,5.21,,,,,,,,,,,,,,,,,,,,,,-0.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Abdu
546.0,2.0,GIL13,boo-117,2MASS_J14001049+1431454,*,*,*,UF,RG,14 0 10.492,14 31 45.48,98.2,2007MNRAS.380..281M,,18.0,,17.1,,15.84,15.27,15.07,4750.0,1.4,-2.05,1.8,,,,,,,4.14,5.85,,5.56,,,,4.44,1.08,3.05,,3.44,,5.45,,4.12,,2.64,,,,,,,-0.35,,,,,,,,,,,-0.51,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1,,,,5.51,Abdu
547.0,1.0,ISH14,Boo-117,2MASS_J14001049+1431454,*,*,*,UF,RG,14 0 10.492,14 31 45.48,98.2,2007MNRAS.380..281M,,18.0,,17.1,,15.84,15.27,15.07,4750.0,1.5,-2.2,1.9,,,5.49,,,,3.84,5.5,,,,,,4.21,0.85,2.81,,3.41,,5.35,,4.11,,<2.5,,,,,,-0.4,,,,,,,,,,,,-0.64,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,5.11,Abdu
548.0,2.0,FEL09,Boo-033,2MASS_J14001174+1425013,*,*,*,UF,RG,14 0 11.74,14 25 1.3,105.0,2008ApJ...689L.113N,,18.3,,17.3,,16.011,15.609,15.375,4600.0,1.0,-2.47,2.1,,,,,,,,5.53,,,,,,4.22,,,,,,4.98,,,,,,,,,,,,,,,,,,,,,,-0.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Abdu
549.0,1.0,GIL13,boo-33,2MASS_J14001174+1425013,*,*,*,UF,RG,14 0 11.74,14 25 1.3,105.0,2008ApJ...689L.113N,,18.3,,17.3,,16.011,15.609,15.375,4750.0,1.4,-2.28,2.0,,,,,,,4.04,5.66,,,,,,4.19,0.73,2.55,,3.13,,5.22,,4.01,,,,,,,,,-0.39,,,,,,,,,,,-0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,2.73,,,,5.49,Abdu
550.0,2.0,FEL09,Boo-127,2MASS_J14001456+1435527,*,*,*,UF,RG,14 0 14.57,14 35 52.8,99.0,2008ApJ...689L.113N,,17.9,,17.1,,15.768,15.347,15.117,4600.0,1.0,-1.98,2.1,,,,,,,,6.28,,,,,,4.33,,,,,,5.47,,,,,,,,,,,,,,,,,,,,,,-0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Abdu
